codigo,nombre,nivel,padre,grupo,naturaleza,estado_financiero,epigrafe,tipo_analitico,bidireccional,is_contra,pymes,epigrafe_pymes,cashflow_bucket
4304,Clientes (moneda extranjera),4,430,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
4309,"Clientes, facturas pendientes de formalizar",4,430,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
431,"Clientes, efectos comerciales a cobrar",3,43,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
4310,Efectos comerciales en cartera,4,431,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
4311,Efectos comerciales descontados,4,431,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
4312,Efectos comerciales en gestión de cobro,4,431,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
4315,Efectos comerciales impagados,4,431,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
432,"Clientes, operaciones de «factoring»",3,43,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
433,"Clientes, empresas del grupo",3,43,4,DEUDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,0,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
4330,"Clientes, empresas del grupo (euros)",4,433,4,DEUDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,0,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
4331,"Efectos comerciales a cobrar, empresas del grupo",4,433,4,DEUDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,0,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
4332,"Clientes, empresas del grupo, operaciones de «factoring»",4,433,4,DEUDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,0,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
4334,"Clientes, empresas del grupo (moneda extranjera)",4,433,4,DEUDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,0,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
4336,"Clientes, empresas del grupo de dudoso cobro",4,433,4,DEUDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,0,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
4337,"Envases y embalajes a devolver a clientes, empresas del grupo",4,433,4,ACREEDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,1,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
4339,"Clientes, empresas del grupo, facturas pendientes de formalizar",4,433,4,DEUDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,0,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
434,"Clientes, empresas asociadas",3,43,4,DEUDORA,BALANCE_ACTIVO,"B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",,0,0,1,"B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 2. Clientes, empresas del grupo y asociadas",COBROS_CLIENTES
435,"Clientes, otras partes vinculadas",3,43,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
436,Clientes de dudoso cobro,3,43,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
437,Envases y embalajes a devolver por clientes,3,43,4,ACREEDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,,0,1,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 1. Clientes por ventas y prestaciones de servicios,COBROS_CLIENTES
438,Anticipos de clientes,3,43,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 7. Anticipos de clientes,,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 7. Anticipos de clientes,COBROS_CLIENTES
44,Deudores varios,2,4,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
440,Deudores,3,44,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
4400,Deudores (euros),4,440,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
4404,Deudores (moneda extranjera),4,440,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
4409,"Deudores, facturas pendientes de formalizar",4,440,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
441,"Deudores, efectos comerciales a cobrar",3,44,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
4410,"Deudores, efectos comerciales en cartera",4,441,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
4411,"Deudores, efectos comerciales descontados",4,441,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
4412,"Deudores, efectos comerciales en gestión de cobro",4,441,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
4415,"Deudores, efectos comerciales impagados",4,441,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
446,Deudores de dudoso cobro,3,44,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
449,Deudores por operaciones en común,3,44,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 3. Deudores varios,OTROS_EXPLOTACION
46,Personal,2,4,4,DEUDORA,,,,0,0,1,,OTROS_EXPLOTACION
460,Anticipos de remuneraciones,3,46,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 4. Personal,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 4. Personal,PAGOS_PERSONAL
465,Remuneraciones pendientes de pago,3,46,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 4. Personal (remuneraciones pendientes de pago),,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 4. Personal (remuneraciones pendientes de pago),PAGOS_PERSONAL
466,Remuneraciones mediante sistemas de aportación definida pendientes de pago,3,46,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 4. Personal (remuneraciones pendientes de pago),,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 4. Personal (remuneraciones pendientes de pago),PAGOS_PERSONAL
47,Administraciones públicas,2,4,4,DEUDORA,,,,0,0,1,,PAGOS_IMPUESTOS
470,"Hacienda Pública, deudora por diversos conceptos",3,47,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,PAGOS_IMPUESTOS
4700,"Hacienda Pública, deudora por IVA",4,470,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,PAGOS_IMPUESTOS
4708,"Hacienda Pública, deudora por subvenciones concedidas",4,470,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,PAGOS_IMPUESTOS
4709,"Hacienda Pública, deudora por devolución de impuestos",4,470,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 5. Activos por impuesto corriente,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 5. Activos por impuesto corriente,PAGOS_IMPUESTOS
471,"Organismos de la Seguridad Social, deudores",3,47,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,PAGOS_PERSONAL
472,"Hacienda Pública, IVA soportado",3,47,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,PAGOS_IMPUESTOS
473,"Hacienda Pública, retenciones y pagos a cuenta",3,47,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / III. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,,0,0,1,B) Activo corriente / II. Deudores comerciales y otras cuentas a cobrar / 6. Otros créditos con las Administraciones Públicas,PAGOS_IMPUESTOS
474,Activos por impuesto diferido,3,47,4,DEUDORA,BALANCE_ACTIVO,A) Activo no corriente / VI. Activos por impuesto diferido,,0,0,1,A) Activo no corriente / VI. Activos por impuesto diferido,PAGOS_IMPUESTOS
4740,Activos por diferencias temporarias deducibles,4,474,4,DEUDORA,BALANCE_ACTIVO,A) Activo no corriente / VI. Activos por impuesto diferido,,0,0,1,A) Activo no corriente / VI. Activos por impuesto diferido,PAGOS_IMPUESTOS
4742,Derechos por deducciones y bonificaciones pendientes de aplicar,4,474,4,DEUDORA,BALANCE_ACTIVO,A) Activo no corriente / VI. Activos por impuesto diferido,,0,0,1,A) Activo no corriente / VI. Activos por impuesto diferido,PAGOS_IMPUESTOS
4745,Crédito por pérdidas a compensar del ejercicio,4,474,4,DEUDORA,BALANCE_ACTIVO,A) Activo no corriente / VI. Activos por impuesto diferido,,0,0,1,A) Activo no corriente / VI. Activos por impuesto diferido,PAGOS_IMPUESTOS
475,"Hacienda Pública, acreedora por conceptos fiscales",3,47,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,PAGOS_IMPUESTOS
4750,"Hacienda Pública, acreedora por IVA",4,475,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,PAGOS_IMPUESTOS
4751,"Hacienda Pública, acreedora por retenciones practicadas",4,475,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,PAGOS_IMPUESTOS
4752,"Hacienda Pública, acreedora por impuesto sobre sociedades",4,475,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 5. Pasivos por impuesto corriente,,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 5. Pasivos por impuesto corriente,PAGOS_IMPUESTOS
4758,"Hacienda Pública, acreedora por subvenciones a reintegrar",4,475,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,PAGOS_IMPUESTOS
476,"Organismos de la Seguridad Social, acreedores",3,47,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,PAGOS_PERSONAL
477,"Hacienda Pública, IVA repercutido",3,47,4,ACREEDORA,BALANCE_PASIVO,C) Pasivo corriente / V. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,,0,0,1,C) Pasivo corriente / IV. Acreedores comerciales y otras cuentas a pagar / 6. Otras deudas con las Administraciones Públicas,PAGOS_IMPUESTOS
479,Pasivos por diferencias temporarias imponibles,3,47,4,ACREEDORA,BALANCE_PASIVO,B) Pasivo no corriente / IV. Pasivos por impuesto diferido,,0,0,1,B) Pasivo no corriente / IV. Pasivos por impuesto diferido,PAGOS_IMPUESTOS
48,Ajustes por periodificación,2,4,4,DEUDORA,,,,0,0,1,,OTROS_EXPLOTACION
480,Gastos anticipados,3,48,4,DEUDORA,BALANCE_ACTIVO,B) Activo corriente / VI. Periodificaciones a corto plazo,,0,0,1,B) Activo corriente / V. Periodificaciones a corto plazo,OTROS_EXPLOTACION
